1.948099977347670496e+08
1.953453218620072007e+08
1.954257118333333135e+08
1.960852750071684718e+08
1.967906337465949953e+08
1.968984321813620329e+08
1.969788242344086468e+08
1.971925940118280053e+08
1.974447327236559689e+08
1.975324331451613009e+08
1.976895630670251548e+08
1.981536444641577303e+08
1.984569523301075995e+08
1.985757044120968282e+08
1.986633982572580874e+08
1.992498508467742503e+08
1.995147593373656273e+08
1.995951453620967865e+08
